Date,Close,High,Low,Open,Volume,Log_Returns,Volatility,Daily_Return,SMA_3,EMA_3,RSI_14,MACD,Signal_MACD,Upper_BB,Lower_BB
2019-01-16,3655.01,3685.78,3624.67,3631.51,5394457145,0.006678870619326233,,0.006701224013132556,3663.9133333333334,3652.7015579223635,37.83225044300062,-55.08786916953659,-23.833617421356138,,
2019-01-17,3678.56,3680.14,3621.96,3651.87,5464420383,0.006422542077377885,,0.006443210825688439,3654.75,3665.630778961182,42.822918746256754,-56.06009655225762,-30.278913247536433,,
2019-01-18,3657.84,3682.52,3637.08,3677.99,5002961727,-0.005648561989922408,,-0.005632638858683814,3663.8033333333333,3661.735389480591,40.92872962277169,-57.83582915635816,-35.79029642930078,,
2019-01-19,3728.57,3758.53,3652.38,3652.38,5955691380,0.019151972867931827,,0.019336548345471716,3688.3233333333333,3695.1526947402954,44.972929167528804,-52.92569567915689,-39.217376279272,,
2019-01-20,3601.01,3743.39,3583.02,3725.45,5582489560,-0.03481042046222911,,-0.03421150736073075,3662.4733333333334,3648.081347370148,27.480966630051924,-58.65130967076084,-43.10416295756977,4113.454965254978,3459.832034745022
2019-01-21,3576.03,3608.84,3558.54,3600.37,5004347059,-0.006961115131446435,,-0.006936942691078363,3635.2033333333334,3612.055673685074,28.18557942581876,-64.46150513802013,-47.375631393659845,4111.957741061915,3434.5802589380837
2019-01-22,3604.58,3620.75,3539.72,3575.08,5313623556,0.007952012557502724,,0.007983713783161761,3593.8733333333334,3608.317836842537,29.751375179319595,-66.00155565922887,-51.10081624677365,4093.0737049721693,3419.5812950278314
2019-01-23,3585.12,3623.07,3565.31,3605.56,5433755649,-0.005413312800596628,,-0.005398687225696253,3588.5766666666664,3596.7189184212684,28.916260771824653,-68.00835813984258,-54.482324625387434,4086.5893327520853,3400.903667247915
2019-01-24,3600.87,3616.09,3569.09,3584.5,5262869046,0.004383536637316675,,0.004393158388003693,3596.8566666666666,3598.794459210634,44.63182799840432,-67.54920500482649,-57.09570070127525,4075.0110449362196,3386.7969550637804
2019-01-25,3599.77,3612.93,3575.6,3607.39,5265847539,-0.00030552839985244435,,-0.0003054817308039137,3595.2533333333336,3599.2822296053173,43.91345432311498,-66.50742742035709,-58.978046045091624,4063.083489794979,3374.1825102050216
2019-01-26,3602.46,3654.93,3593.35,3599.72,5098183235,0.0007469908972870722,,0.0007472699644699432,3601.0333333333333,3600.8711148026587,45.77444559347351,-64.71871361576859,-60.12617955922702,3998.469040768776,3391.3799592312234
2019-01-27,3583.97,3612.67,3567.25,3604.69,5570752966,-0.005145820887543987,,-0.005132603831826121,3595.4,3592.4205574013295,52.5578020383258,-64.05475022339033,-60.911893692059685,3936.8864884716313,3408.8345115283682
2019-01-28,3470.45,3586.75,3439.23,3584.28,6908930483,-0.032186855994163564,,-0.03167437227432146,3552.293333333333,3531.4352787006646,29.216654904728273,-71.86030881655961,-63.10157671695967,3864.0411063644156,3425.639893635584
2019-01-29,3448.12,3476.07,3400.82,3468.87,5897159493,-0.006455113567706444,,-0.006434324079009901,3500.846666666667,3489.7776393503323,32.23294923699781,-78.9381645939252,-66.26889429235278,3758.5557310499275,3472.407268950073
2019-01-30,3486.18,3495.17,3429.39,3443.9,5955112627,0.010977425896592188,,0.011037898913030864,3468.25,3487.978819675166,33.996853020910294,-80.54778761500711,-69.12467295688366,3756.6811968437673,3455.007803156233
2019-01-31,3457.79,3504.8,3447.92,3485.41,5831198271,-0.008176924204564139,0.4118075628117427,-0.008143584094911893,3464.03,3472.884409837583,29.26380252850673,-83.15569411169508,-71.93087718784594,3753.778236263951,3434.9527637360507
2019-02-01,3487.95,3501.95,3431.59,3460.55,5422926707,0.008684514409508008,0.4042241940382225,0.008722334207687421,3477.306666666667,3480.4172049187914,34.32083725566196,-81.84535653375406,-73.91377305702756,3748.5996606939416,3422.796339306059
2019-02-02,3521.06,3523.29,3467.57,3484.63,5071623601,0.009447909559585299,0.3998323262623957,0.009492681947849135,3488.933333333333,3500.7386024593957,29.4198155310919,-77.2447745962354,-74.57997336486913,3748.9672769126278,3419.2397230873726
2019-02-03,3464.01,3521.39,3447.92,3516.14,5043937584,-0.016335203109138323,0.40088020367229554,-0.01620250719953642,3491.0066666666667,3482.374301229698,34.203486763213704,-77.31104487770926,-75.12618766743716,3734.6943913499035,3409.308608650096
2019-02-04,3459.15,3476.22,3442.59,3467.21,5332718886,-0.0014039833828262598,0.40092946123919504,-0.001402998259242949,3481.4066666666663,3470.762150614849,35.86767266395819,-76.8696207976368,-75.4748742934771,3731.101887212476,3395.7481127875244
2019-02-05,3466.36,3478.15,3451.94,3454.95,5227549545,0.002082157878579718,0.3559805829871587,0.0020843270745702913,3463.1733333333336,3468.5610753074243,32.377989698607806,-75.07261195088358,-75.3944218249584,3721.2006392976155,3386.784360702385
2019-02-06,3413.77,3469.09,3398.57,3469.09,5482196038,-0.015287799579355763,0.35652284261621664,-0.015171534404966658,3446.4266666666667,3441.165537653712,29.85586983611954,-77.0043843706535,-75.71641433409742,3708.3633055618257,3373.1426944381737
2019-02-07,3399.47,3427.95,3394.22,3414.93,5004962683,-0.0041977153301897075,0.35595284652631365,-0.004188917238126866,3426.5333333333333,3420.317768826856,26.242155428679283,-78.78107917963962,-76.32934730320586,3697.2648376146462,3358.4041623853536
2019-02-08,3666.78,3695.61,3391.02,3401.38,7735623101,0.0756943556252361,0.42688429623779733,0.07863284570830165,3493.34,3543.548884413428,54.85530453432261,-57.951411817110966,-72.65376020598688,3680.461846602389,3369.028153397611
2019-02-09,3671.2,3679.94,3646.56,3671.59,6158833645,0.0012046913549927088,0.3325796012541835,0.0012054172871018842,3579.1499999999996,3607.374442206714,54.96819890141658,-40.618864318639226,-66.24678102851736,3694.046463804365,3362.462536195636
2019-02-10,3690.19,3695.04,3640.98,3673.2,6282256903,0.005159363143263366,0.3328601388963412,0.00517269557637845,3676.056666666667,3648.782221103357,57.67152968366317,-25.061468252102713,-58.009718473234436,3713.9344948828366,3353.9905051171636
2019-02-11,3648.43,3695.61,3642.29,3695.61,6277056434,-0.011381009169100948,0.33388702507035667,-0.011316490478810115,3669.94,3648.6061105516783,64.34073548844555,-15.918306453510013,-49.59143606928956,3720.7581026140656,3351.551897385935
2019-02-12,3653.53,3668.59,3618.56,3642.75,6480384532,0.0013968854470027886,0.32161124948115255,0.0013978615459253607,3664.0500000000006,3651.0680552758395,67.02358654754605,-8.166617791324825,-41.30647241369661,3730.4280328183,3348.7229671817
2019-02-13,3632.07,3669.75,3617.25,3653.6,6438903823,-0.00589108983857593,0.2972826307511345,-0.005873771393693272,3644.6766666666667,3641.56902763792,62.4328884798282,-3.7121994059507415,-33.78761781214744,3734.589870463893,3347.681129536106
2019-02-14,3616.88,3646.26,3607.7,3631.17,6271044418,-0.0041909579272177405,0.29150417858711375,-0.004182188118621033,3634.16,3629.22451381896,63.869854056598825,-1.3917040965443448,-27.30843506902682,3736.684500542998,3347.297499457001
2019-02-15,3620.81,3647.8,3608.21,3617.37,6091952231,0.0010859819600560106,0.2908193821934149,0.0010865718519827983,3623.2533333333336,3625.0172569094802,62.13821078789649,0.7557119332927869,-21.6956056685629,3738.969985874101,3346.847014125899
2019-02-16,3629.79,3652.84,3615.27,3615.27,5934744052,0.002477037649728406,0.29024953659593555,0.0024801080421232857,3622.4933333333333,3627.40362845474,60.391857019975134,3.1459015642672057,-16.727304221996878,3744.3280642863406,3346.0709357136598
2019-02-17,3673.84,3680.54,3619.18,3633.36,7039512503,0.012062641215888594,0.29202401648792625,0.012135688290507263,3641.4799999999996,3650.62181422737,70.56551994511412,8.496666641933643,-11.682510049210775,3759.144105746771,3351.5938942532293
2019-02-18,3915.71,3936.67,3669.98,3671.37,9908216640,0.06375923018818956,0.3416534210206611,0.06583574679354576,3739.78,3783.165907113685,80.55302746399695,31.88650632794679,-2.968706773779261,3832.001717594777,3325.4952824052234
2019-02-19,3947.09,4010.88,3908.15,3911.66,9933626655,0.007981931781223639,0.32404696821535056,0.008013872324559301,3845.5466666666666,3865.127953556843,81.16240778914337,52.351748175074135,8.095384215991418,3899.5527490711625,3304.035250928838
2019-02-20,3999.82,4000.49,3926.25,3946.69,8693373948,0.013270761558416062,0.32391609086840284,0.01335920893620357,3954.206666666667,3932.4739767784213,87.98268241150008,71.99555021285141,20.87541741536342,3967.3545509928035,3290.4364490071957
2019-02-21,3954.12,4010.01,3940.11,4000.26,7775128102,-0.011491286805800102,0.32660618999851415,-0.01142551414813675,3967.01,3943.2969883892106,84.54170662747389,82.91994724857022,33.284323382004786,4013.2474094559557,3291.1605905440447
2019-02-22,4005.53,4006.54,3950.82,3952.41,7826525254,0.0129178330450869,0.3267825238328793,0.013001628680970878,3986.4900000000002,3974.4134941946054,78.85581886638153,94.63507373241191,45.554473452086214,4064.4260312438314,3288.428968756169
2019-02-23,4142.53,4166.29,3968.73,3998.92,8922258316,0.033630805949331724,0.3381147838436199,0.03420271474686243,4034.06,4058.471747097303,82.7517198248905,113.66390418291576,59.17635959825213,4136.891451135592,3283.8155488644074
2019-02-24,3810.43,4210.64,3793.71,4145.46,10794227451,-0.08356466863329201,0.4239718677935717,-0.08016839950465049,3986.1633333333334,3934.4508735486515,55.821858113996846,100.78490918906027,67.49806951641375,4139.5718487147815,3316.2631512852176
2019-02-25,3882.7,3913.71,3807.0,3807.0,9318796067,0.018788744251516516,0.4267624546572965,0.018966363376311746,3945.22,3908.5754367743257,61.01752306780665,95.31111072733302,73.0606777585976,4146.573408180317,3350.895591819682
2019-02-26,3854.36,3891.58,3837.99,3878.7,7931218996,-0.007325812839686326,0.4271483104477612,-0.007299044479357031,3849.1633333333334,3881.4677183871627,59.2428272935632,87.67561494418624,75.98366519571533,4138.132906136313,3403.395093863687
2019-02-27,3851.05,3888.8,3787.06,3857.48,8301309684,-0.0008591366854189247,0.4145544375954645,-0.0008587677331645116,3862.7033333333334,3866.2588591935814,60.249377492370776,80.4301910121576,76.87297035900379,4117.607339932069,3469.0786600679303
2019-02-28,3854.79,3906.06,3845.82,3848.26,8399767798,0.0009706924342228709,0.41356723210826146,0.0009711637085989544,3853.4,3860.5244295967905,61.25604413281479,74.13534102538688,76.32544449228041,4122.427595073808,3483.059404926192
2019-03-01,3859.58,3907.8,3851.69,3853.76,7661247975,0.0012418384432116938,0.4130441208720725,0.0012426098438564903,3855.14,3860.052214798395,61.28754715554001,68.74073957107521,74.80850350803938,4126.585101027413,3497.7398989725866
2019-03-02,3864.42,3874.61,3832.13,3855.32,7578786076,0.001253236828968627,0.4116508931813486,0.0012540224584023374,3859.596666666667,3862.236107399198,61.13542091824628,64.11692658469292,72.67018812337008,4130.68827987884,3511.0597201211613
2019-03-03,3847.18,3875.48,3836.91,3862.27,7253558152,-0.004471193713682681,0.41203399102347743,-0.00446121280813172,3857.06,3854.708053699599,58.44144460028049,58.38833320123467,69.81381713894301,4129.900718322633,3531.7222816773665
2019-03-04,3761.56,3867.38,3733.75,3845.09,9029175788,-0.022506647407552042,0.41823072677306106,-0.022255262296019374,3824.3866666666668,3808.1340268497997,41.14558801566969,46.40463943127452,65.13198159740931,4125.564990496371,3546.8610095036283
2019-03-05,3896.38,3903.92,3745.18,3759.83,10174126415,0.0352141519839938,0.4250069151839123,0.035841512563936195,3835.0399999999995,3852.2570134249,47.396576685730714,47.241749561006145,61.553935190128676,4123.249203171373,3575.6077968286277
2019-03-06,3903.94,3919.51,3871.46,3897.08,9175291529,0.001938382622024753,0.4247533607072548,0.0019402625000641827,3853.9599999999996,3878.09850671245,44.838167840299754,47.9623144824659,58.83561104859613,4115.47762825787,3612.0853717421305
2019-03-07,3911.48,3939.37,3894.11,3903.38,9584165519,0.0019295194216851779,0.42475968015629484,0.0019313821421436117,3903.933333333333,3894.7892533562253,47.60605448134924,48.58176204791198,56.7848412484593,4103.063989483126,3653.566010516874
2019-03-08,3901.13,3950.43,3875.23,3913.23,10638638944,-0.002649564244193336,0.42133133512587906,-0.002646057246873279,3905.5166666666664,3897.9596266781127,43.855353611451164,47.68780487499453,54.965433973766345,4083.8288638753475,3699.9351361246527
2019-03-09,3963.31,3987.24,3892.39,3894.55,10796103518,0.01581327995922138,0.4217545512733296,0.015938971528762114,3925.306666666667,3930.6348133390566,38.43294178391636,51.4041882309707,54.25318482520722,4070.753665244603,3741.9573347553974
2019-03-10,3951.6,3966.17,3924.38,3966.17,9713267607,-0.002958974528816352,0.3651915623279573,-0.0029546010783915166,3938.6800000000003,3941.1174066695285,65.53674803548239,52.79595082347669,53.96173802486112,4073.7571750289067,3742.5428249710935
2019-03-11,3905.23,3966.38,3889.24,3953.74,10125901903,-0.011803879783370311,0.36752923171780466,-0.011734487296285012,3940.0466666666666,3923.1737033347645,52.62949044139963,49.585668514773715,53.08652412284364,4070.6469771969314,3741.467022803068
2019-03-12,3909.16,3926.89,3863.56,3903.76,9809887079,0.0010058367527942856,0.3674219886012685,0.0010063427762256882,3921.9966666666664,3916.166851667382,56.78217821782176,46.8189154978154,51.833002397837994,4060.1257883220414,3742.9222116779592
2019-03-13,3906.72,3926.6,3891.9,3913.05,9469184841,-0.0006243698929018709,0.36535466906674496,-0.0006241750145811187,3907.036666666667,3911.443425833691,56.904720561605394,43.923038740963875,50.251009666463176,4055.8517148122155,3742.4562851877836
2019-03-14,3924.37,3946.5,3901.3,3905.58,10480789570,0.004507681532490741,0.3654005678890482,0.004517856411516696,3913.4166666666665,3917.906712916845,58.342125455591784,42.56161918797807,48.71313157076616,4044.214795228933,3745.977204771067
2019-03-15,3960.91,3968.54,3914.02,3926.66,9394210605,0.009267968049481044,0.3650586734231201,0.00931104865239507,3930.6666666666665,3939.4083564584225,61.289244412754286,43.924819034636585,47.75546906354025,3985.5735822783013,3786.4564177216994
2019-03-16,4048.73,4077.04,3961.66,3963.9,9856166973,0.021929454848292118,0.3684901035935162,0.022171672671179143,3978.0033333333336,3994.0691782292115,67.32986065404216,51.497869409829036,48.503949132798006,4014.914311318822,3780.9456886811786
2019-03-17,4025.23,4054.12,4006.41,4047.72,8221625400,-0.0058211995998890325,0.36946809587604246,-0.005804289246257421,4011.623333333333,4009.649589114606,66.54647510361877,54.969656804525584,49.79709066714352,4034.8035496612224,3775.309450338778
2019-03-18,4032.51,4071.56,4009.12,4029.97,9646954186,0.001806958770282329,0.36948978565562723,0.001808592304042289,4035.4900000000002,4021.079794557303,79.47094781265639,57.64402405900819,51.36647734551646,4053.172513563012,3774.7554864369877
2019-03-19,4071.19,4082.22,4023.81,4032.69,9344919956,0.009546329145861052,0.36905520165803574,0.009592040689297754,4042.976666666667,4046.134897278652,74.04208499518637,62.16799812951149,53.526781502315465,4077.4170638907804,3772.5249361092197
2019-03-20,4087.48,4089.46,4031.11,4070.79,10175916388,0.003993303233818206,0.32176987961979614,0.00400128709296288,4063.726666666667,4066.807448639326,74.65080047276246,66.30344222315989,56.08211364648436,4101.507788066225,3771.7032119337755
2019-03-21,4029.33,4097.36,4005.15,4083.95,10831212662,-0.014328534209764598,0.3243100017411423,-0.014226369303336095,4062.6666666666665,4048.068724319663,63.933883515807885,64.14912130253515,57.695515177694524,4110.774866377459,3779.41113362254
2019-03-22,4023.97,4053.91,4021.54,4028.51,9252935969,-0.0013311315340180329,0.322140794262997,-0.001330245971414623,4046.9266666666663,4036.0193621598314,64.69729600382863,61.302640566403625,58.41694025543635,4117.758672390325,3788.382327609673
2019-03-23,4035.83,4049.88,4015.96,4022.71,9578850549,0.002943003191200366,0.32029955309437214,0.0029473380765761004,4029.7099999999996,4035.924681079916,59.86451928831818,59.31998311711095,58.59754882777127,4123.216748679879,3801.7892513201205
2019-03-24,4022.17,4040.7,4006.19,4035.16,9144851065,-0.003390422706651942,0.31836747219590467,-0.0033846817135508855,4027.3233333333333,4029.047340539958,59.548615809271254,56.00092120536192,58.078223303289406,4107.301638353951,3843.7653616460498
2019-03-25,3963.07,4038.84,3934.03,4024.11,10359818883,-0.01480258054718056,0.30474656747436224,-0.014693560938498385,4007.023333333333,3996.0586702699793,57.56553131376551,48.04779952287663,56.072138547206855,4105.476543255445,3852.2594567445553
2019-03-26,3985.08,3985.08,3944.75,3969.23,10707678815,0.005538409884355499,0.18011959814129758,0.005553775229809155,3990.1066666666666,3990.5693351349896,59.48194035070191,43.024951486480404,53.46270113506157,4104.525193992238,3861.3248060077617
2019-03-27,4087.07,4087.07,3977.81,3984.24,10897131934,0.02527094458985284,0.1863985132211852,0.025592961747317622,4011.7400000000002,4038.819667567495,68.0389685730861,46.73531326438706,52.117223560926675,4116.887805339778,3866.5211946602217
2019-03-28,4069.11,4094.9,4040.27,4087.58,9353915899,-0.0044040295894779485,0.18535720495334895,-0.004394346071880384,4047.0866666666666,4053.9648337837475,64.46821271491405,47.67698915004803,51.22917667875095,4122.202331456982,3878.004668543017
2019-03-29,4098.37,4113.5,4034.1,4068.3,10918665557,0.0071650313629798125,0.18581253560027045,0.007190761616176378,4084.85,4076.1674168918735,63.94343909762233,50.20557294479568,51.024455931959906,4135.168681195554,3878.5443188044464
2019-03-30,4106.66,4296.81,4053.91,4092.14,9732688060,0.0020207123729870727,0.18578323821833342,0.002022755388117803,4091.3799999999997,4091.4137084459367,57.00670069425964,52.27582437435785,51.2747296204395,4147.519721297182,3881.6992787028175
2019-03-31,4105.4,4113.02,4094.1,4105.46,9045122443,-0.0003068657583815749,0.1859002958079263,-0.00030681867990045575,4103.4766666666665,4098.406854222968,60.24798670586726,53.20156752430694,51.66009720121299,4152.914524398108,3896.321475601892
2019-04-01,4158.18,4164.95,4096.9,4105.36,10157794171,0.012774298241183165,0.18844820100002946,0.012856238125396047,4123.413333333334,4128.293427111485,64.39024390243901,57.530949564588354,52.834267673888064,4166.515352537512,3907.6226474624873
2019-04-02,4879.88,4905.95,4155.32,4156.92,21315047816,0.1600431508566539,0.49304368979891494,0.17356151008373844,4381.153333333334,4504.086713555742,86.11287254280278,117.8388021652122,65.8351745721529,4476.5642125848,3694.889787415201
2019-04-03,4973.02,5307.0,4876.62,4879.96,22899891582,0.018906672043009415,0.48538146327626935,0.019086534914793063,4670.360000000001,4738.553356777871,87.0048139604854,171.1756234088325,86.90326433948883,4687.19686758938,3589.122132410619
2019-04-04,4922.8,5063.16,4836.79,4971.31,18251810240,-0.010149827125743242,0.48213686096704655,-0.010098491459917813,4925.233333333334,4830.676678388936,87.58529013368779,207.0068580195457,110.9239830755002,4830.227088303346,3542.280911696652
2019-04-05,5036.68,5053.51,4919.49,4922.81,16837325387,0.022869660550464466,0.48374159064871697,0.02313317624116351,4977.5,4933.678339194468,89.03716724102041,241.80515456048033,137.10021737249622,4979.091672576823,3492.211327423177
2019-04-06,5059.82,5205.82,4992.22,5036.79,16929795194,0.004583774677596827,0.48348979548977405,0.004594296242762974,5006.433333333333,4996.749169597234,89.13168092082634,268.15908883545217,163.31199166508742,5109.035084441866,3465.726915558132
2019-04-07,5198.9,5235.19,5050.41,5062.79,16655416140,0.02711615520432098,0.4851756032641674,0.027487143811439907,5098.466666666667,5097.824584798616,91.0350743822403,296.8455149615929,190.01869632438854,5252.363867332169,3439.0371326678305
2019-04-08,5289.77,5318.84,5148.21,5199.84,17154113634,0.017327701915704555,0.4853646886367419,0.017478697416761335,5182.830000000001,5193.797292399308,95.26194407674774,323.18666916342227,216.6522908921953,5395.658480289043,3417.600519710959
2019-04-09,5204.96,5289.92,5167.42,5289.92,14722104361,-0.016162749545076228,0.4898271036389873,-0.01603283318556392,5231.21,5199.378646199654,89.90761459846368,333.3758165390627,239.9969960215688,5500.658152778316,3424.3488472216836
2019-04-10,5324.55,5421.65,5193.38,5204.11,15504590933,0.022716183863258667,0.4871853168833737,0.022976161200086054,5273.093333333333,5261.964323099827,90.02250999366093,347.0995551776514,261.4175078527853,5612.1840254458675,3442.344974554131
2019-04-11,5064.49,5354.23,5017.3,5325.08,16555616019,-0.05007475936812997,0.5172502553293479,-0.04884168615188145,5198.0,5163.227161549914,77.83376582703231,333.1506945078545,275.76414518379914,5662.38169797725,3496.199302022752
2019-04-12,5089.54,5103.27,4955.85,5061.2,13675206312,0.004934011583393274,0.516636497224982,0.004946203862580489,5159.526666666667,5126.3835807749565,77.78145268433234,320.42380145308107,284.69607643765556,5706.234723995298,3557.7172760047033
2019-04-13,5096.59,5127.12,5061.59,5088.85,10823289598,0.0013842354506989184,0.5169420728709164,0.0013851939468008112,5083.54,5111.486790387478,77.76599743076238,307.3634288152598,289.2295469131764,5738.806178467568,3632.587821532432
2019-04-14,5167.72,5184.02,5053.57,5095.76,10391952498,0.013859896797695493,0.5171562439916365,0.013956390449300526,5117.950000000001,5139.603395193739,78.67260458839404,299.30241402704996,291.24412033595115,5762.16945132677,3729.68954867323
2019-04-15,5067.11,5196.61,5024.07,5167.32,12290155061,-0.01966095008975238,0.5220513531701574,-0.019468934075375754,5110.473333333333,5103.35669759687,73.91505685854557,281.55008148327215,289.30531256541536,5759.3353301300795,3840.726669869921
2019-04-16,5235.56,5238.95,5055.19,5066.58,11618660197,0.032703175546967105,0.5254517112772831,0.03324380169366781,5156.796666666666,5169.458348798435,63.20188852926327,277.87061773548885,287.0183735994301,5773.589074252486,3941.321925747514
2019-04-17,5251.94,5274.28,5219.21,5236.14,12438480677,0.003123721252761594,0.5253140765292076,0.0031286051539853865,5184.87,5210.699174399217,60.978336167264885,273.12789693325976,284.24027826619607,5768.944038392723,4064.2499616072764
2019-04-18,5298.39,5319.99,5250.51,5251.48,13256489918,0.008805468668681236,0.525309403656327,0.008844350849400495,5261.963333333333,5254.544587199609,64.82728672377716,270.00493451631974,281.3932095162208,5751.890348543102,4201.305651456898
2019-04-19,5303.81,5336.68,5233.33,5298.15,13780238655,0.001022429396192371,0.5256152306209244,0.0010229522553077963,5284.713333333333,5279.177293599805,61.533214171610126,264.91355445157933,278.0972785032925,5706.685426783971,4366.225573216029
2019-04-20,5337.89,5358.49,5295.88,5304.16,13169647522,0.006405013580282331,0.5211433828431213,0.006425569543403675,5313.363333333334,5308.533646799902,61.89319350230532,260.6242560595274,274.6026740145395,5617.550493321404,4578.609506678596
2019-04-21,5314.53,5359.92,5257.34,5335.88,13731844223,-0.00438586489186496,0.5217635038272167,-0.004376261031980855,5318.743333333334,5311.5318233999515,55.48888741206291,252.43014186564687,270.16816758476097,5438.131779381332,4873.66322061867
2019-04-22,5399.37,5422.69,5280.28,5312.49,14601631648,0.01583770118823834,0.5217426552613873,0.015963782310006724,5350.596666666667,5355.450911699976,55.23260255137113,249.90141830217271,266.11481772824334,5452.53068975715,4911.213310242851
2019-04-23,5572.36,5633.8,5389.41,5399.37,15867308108,0.03153638249110235,0.5239418347710681,0.032038923059542146,5428.753333333333,5463.905455849988,66.17846511545974,258.87211729600585,264.66627764179583,5515.801566455675,4907.876433544325
2019-04-24,5464.87,5642.04,5418.26,5571.51,17048033399,-0.019478328983174996,0.5261032221758292,-0.019289852055502488,5478.866666666666,5464.387727924994,56.24554906708444,254.3756322650097,262.6081485664386,5530.817400302031,4947.067599697969
2019-04-25,5210.52,5542.24,5181.34,5466.52,15330283408,-0.047660674759201535,0.5525757137301187,-0.04654273569179124,5415.916666666667,5337.453863962497,56.532903860779335,227.66384903827475,255.61928866080584,5524.094737969043,4971.174262030957
2019-04-26,5279.35,5383.63,5177.37,5210.3,16812108040,0.013123325233188191,0.5505734932434821,0.01320981399169363,5318.246666666667,5308.401931981249,58.17139216310928,209.63206617928518,246.42184416450172,5520.734179392327,4996.487820607673
2019-04-27,5268.29,5310.75,5233.64,5279.47,13111274675,-0.0020971523589227914,0.5501429119357272,-0.0020949548713383725,5252.72,5288.345965990624,57.36631658429433,192.23335235894592,235.58414580339058,5522.708565901957,5001.452434098043
2019-04-28,5285.14,5326.23,5255.68,5271.75,12819992056,0.0031932773171024255,0.5503539138895579,0.003198381258435079,5277.593333333333,5286.742982995313,55.28366751862917,177.7553474870674,224.01838614012598,5522.381716111078,5001.316283888922
2019-04-29,5247.35,5311.27,5216.49,5284.86,13735490672,-0.007175921773975087,0.5519345986071772,-0.007150236322973513,5266.926666666667,5267.0464914976565,58.596447717343636,161.371892416656,211.48908739543202,5523.23920748342,5004.697792516582
2019-04-30,5350.73,5363.26,5224.19,5247.73,13878964574,0.019509812934187108,0.5522779212286868,0.01970137307402764,5294.406666666667,5308.888245748828,55.85647889186079,154.94369380118587,200.1800086765828,5526.095784786463,5004.459215213537
2019-05-01,5402.7,5418.0,5347.65,5350.91,13679528236,0.00966582841409706,0.552158526710293,0.009712693408189255,5333.593333333333,5355.794122874414,57.398464951023705,152.28737074004948,190.60148108927615,5531.808498112435,5032.567501887565
2019-05-02,5505.28,5522.26,5394.22,5402.42,14644460907,0.018808803121245218,0.3178396639794273,0.018986802894848775,5419.57,5430.537061437207,59.62288021283916,156.65375727915762,183.81193632725245,5554.282808034197,5051.667191965804
2019-05-03,5768.29,5865.88,5490.2,5505.55,18720780006,0.04666804437816767,0.3386421617967608,0.04777413682864462,5558.756666666667,5599.413530718603,67.42784673340435,179.2703420915168,182.90361748010534,5644.816012806863,5028.303987193138
